652	0	Other companies have created policies stating that temporary workers can be assigned to only specific projects that last just a few months.	We should abolish temporary employment
172	0	Sandy Smith, the BBC programme's producer, commented that the church of Scientology has "no way of dealing with any kind of criticism at all" [REF].	We should ban the Church of Scientology
1474	0	The VistA electronic medical records system is estimated to improve efficiency by 6% per year, and the monthly cost of the EHR is offset by eliminating the cost of even a few unnecessary tests or admissions [REF].	EHRs bring more harm than good
1149	0	One possible ethical challenge that space travelers might face is that of pregnancy during the trip.	Manned spaceflights bring more good than harm
38	0	American Bar Association guidelines discourage overcharging, but do not prohibit it [REF].	The American Bar Association brings more harm than good
1554	1	However, Australian scientists said the exposure of the reefs are a normal part of island building and that careful wildlife management can preserve the reefs that remain [REF].	Wildlife management brings more good than harm
2384	0	The fact that the monarchy became hereditary is obvious from the kinship among those three kings, as well as from the lack of interregna [REF].	We should abolish the monarchy
713	1	The early members of this movement did not accept the name Anabaptist, claiming that infant baptism was not part of scripture and was therefore null and void.	We should abolish infant baptism
90	0	The FTC alleged that the companies decided to rig the market once non-DRM (digital rights management) digital songs were allowed to be downloaded, starting May 2008 (previously, only DRM songs were allowed on the market).	Digital rights management brings more harm than good
166	0	July: A Paris judge rules that a 13-year-old case against the Church of Scientology alleging fraud and illegal practice of medicine cannot go to trial, due to lack of progress in the investigation [REF].	We should ban the Church of Scientology
1205	0	Does it make a difference whether the surrogate mother is paid (commercial) or simply reimbursed for expenses (altruistic)?	Surrogacy should be banned
